Site,Artifact_No,Artifact_Type,Art_Class,Condensed_Cores,Archaeological_Stage,Tool_Type,Art_Category,Dissolution,Patination,Abrasion,Edge_Damage,Patina_Condensed,Condition,Length,Max_Width,Thickness,Platform_Width,Platform_Height,X_Coord,Y_Coord,Z_Coord,X_Origin,Y_Origin,Z-Origin,Distance,Zdistance
143,207,21,Debitage,,,,blades_cores,1,3,1,2,,pm,49.43,16.66,3.85,4.49,2.68,287.053,165.891,528.778,290,163.5,529,3.801443673,0.222
143,208,21,Debitage,,,,blades_cores,1,3,1,2,,c,76.59,29.75,3.28,11.93,4.47,287.537,165.53,528.792,290,163.5,529,3.198520439,0.208
143,209,27,Debitage,,,,,1,3,1,2,,c,76.42,15.55,8.65,,,287.706,165.395,528.796,290,163.5,529,2.982461567,0.204
143,210,21,Debitage,,,,blades_cores,1,3,1,2,,md,42.74,15.78,6.82,,,287.563,165.038,528.799,290,163.5,529,2.888739171,0.201
143,211,21,Debitage,,,,blades_cores,1,1,1,2,,c,67.58,15.08,8.63,9.53,3.83,287.645,164.308,528.808,290,163.5,529,2.497148974,0.192
143,213,21,Debitage,,,,blades_cores,1,3,1,2,,c,90.25,26.48,10.59,,,287.105,162.96,528.801,290,163.5,529,2.951648014,0.199
143,214,21,Debitage,,,,blades_cores,1,3,1,2,,pm,51.26,15.52,5.67,9.06,3.87,287.896,163.821,528.797,290,163.5,529,2.138005145,0.203
143,215,21,Debitage,,,,blades_cores,1,3,1,2,,pm,56.88,20.89,3.78,11.57,4.54,288.485,164.413,528.868,290,163.5,529,1.773758157,0.132
143,216,40,Tool,,,"misc (notch, perf, rp, dent, trunc)",,1,3,1,2,,c,116.73,34.21,17.5,30.06,15.23,288.333,165.413,528.827,290,163.5,529,2.543302381,0.173
143,217,21,Debitage,,,,blades_cores,1,3,1,2,,c,107.16,33.32,10.89,19.8,11.72,288.57,165.348,528.836,290,163.5,529,2.342413285,0.164
143,219,21,Debitage,,,,blades_cores,1,3,1,2,,c,98.44,24.71,7.97,15.86,7.8,288.708,164.389,528.879,290,163.5,529,1.57296726,0.121
143,220,6,Core,multi_plat,,,flakes_cores,1,3,1,2,,c,79.92,53.5,35.94,,,289.843,165.266,528.932,290,163.5,529,1.774268582,0.068
143,221,27,Debitage,,,,,1,4,1,2,,md,102.73,42.08,14.86,,,289.068,165.376,528.867,290,163.5,529,2.09897332,0.133
143,222,21,Debitage,,,,blades_cores,1,3,1,2,,c,65.13,16.28,6.26,,,288.278,163.056,528.882,290,163.5,529,1.782230064,0.118
143,223,27,Debitage,,,,,1,3,1,2,,c,106.54,30.56,9.12,17.91,11.21,288.323,162.833,528.889,290,163.5,529,1.808186661,0.111
143,192,2,Core,uni_blade,,,blades_cores,1,3,1,2,,c,89.65,45.01,47.62,,,284.301,165.233,528.717,290,163.5,529,5.963386538,0.283
143,100,15,Core,Lev_Nubian,Middle Pal,,Levallois,2,5,1,2,,c,102.04,68.98,29.58,,,267.705,169.354,527.671,290,163.5,529,23.08901431,1.329
143,201,21,Debitage,,,,blades_cores,2,3,1,2,,c,71.67,14.43,4.75,10.79,6.36,286.214,164.636,528.722,290,163.5,529,3.96252142,0.278
143,203,21,Debitage,,,,blades_cores,2,1,1,2,,c,38.82,14.94,4.15,14.24,5.14,285.898,163.926,528.727,290,163.5,529,4.133087103,0.273
143,9,17,Core,Lev_other,Middle Pal,,Levallois,3,4,1,2,,c,78.12,51.84,34.66,,,263.08,169.658,527.049,290,163.5,529,27.68417897,1.951
143,189,16,Core,Lev_Nubian,Middle Pal,,Levallois,3,5,1,2,,c,108.45,67.36,31.08,,,282.606,164.08,528.611,290,163.5,529,7.426907634,0.389
143,129,21,Debitage,,,,blades_cores,3,5,1,2,,md,93.28,46.34,26.94,,,270.983,166.613,527.85,290,163.5,529,19.30439219,1.15
143,6,16,Core,Lev_Nubian,Middle Pal,,Levallois,1,4,2,2,,c,68.9,69.45,31.85,,,262.922,169.348,527.044,290,163.5,529,27.77126436,1.956
143,53,14,Core,Lev_Nubian,Middle Pal,,Levallois,1,5,2,2,,c,85.48,70.47,30.68,,,264.019,168.638,527.146,290,163.5,529,26.54898719,1.854
143,79,14,Core,Lev_Nubian,Middle Pal,,Levallois,1,5,2,2,,c,94.14,86.86,40,,,265.986,169.334,527.466,290,163.5,529,24.7600668,1.534
143,18,16,Core,Lev_Nubian,Middle Pal,,Levallois,2,5,2,2,,c,83.71,63.55,30.78,,,263.492,171.286,527.069,290,163.5,529,27.69520935,1.931
143,137,16,Core,Lev_Nubian,Middle Pal,,Levallois,2,5,2,2,,c,98.44,63.5,39.66,,,272.811,166.183,527.977,290,163.5,529,17.42718391,1.023
143,183,41,Tool,,,sidescraper,,2,4,2,2,,c,83.14,82.56,21.97,61.89,14.76,282.128,165.595,528.597,290,163.5,529,8.155968244,0.403
143,8,14,Core,Lev_Nubian,Middle Pal,,Levallois,2,5,2,2,,m,99.93,46.85,31.53,,,263.153,169.286,527.059,290,163.5,529,27.53192122,1.941
143,72,16,Core,Lev_Nubian,Middle Pal,,Levallois,2,5,2,2,,c,101.71,71.19,34.32,,,265.807,168.106,527.408,290,163.5,529,24.67895762,1.592
143,119,15,Core,Lev_Nubian,Middle Pal,,Levallois,3,5,2,2,,c,85.56,47.37,31.45,,,270.769,168.556,527.854,290,163.5,529,19.91752527,1.146
143,27,27,Debitage,,,,,3,5,2,2,,c,136.92,42.67,54.46,,,264.119,170.303,527.2,290,163.5,529,26.82064447,1.8
143,73,16,Core,Lev_Nubian,Middle Pal,,Levallois,3,5,2,2,,c,91.85,71.57,26.56,,,265.91,168.271,527.415,290,163.5,529,24.60899766,1.585
143,182,17,Core,Lev_other,Middle Pal,,Levallois,3,5,2,2,,c,101.61,70.27,33.56,,,281.499,165.825,528.57,290,163.5,529,8.823691178,0.43
143,96,14,Core,Lev_Nubian,Middle Pal,,Levallois,3,5,2,2,,c,104.26,60.63,27.54,,,267.237,168.092,527.695,290,163.5,529,23.2581955,1.305
143,176,25,Debitage,,Middle Pal,,Levallois,3,5,2,2,,c,134.27,47.76,17.18,,,279.813,166.368,528.466,290,163.5,529,10.59648758,0.534
143,151,16,Core,Lev_Nubian,Middle Pal,,Levallois,3,5,2,2,,c,116.65,66.08,31.29,,,275.365,166.22,528.16,290,163.5,529,14.90929995,0.84
143,166,17,Core,Lev_other,Middle Pal,,Levallois,3,5,2,2,,c,117.62,82.04,33.86,,,278.561,166.452,528.437,290,163.5,529,11.82717185,0.563
143,45,14,Core,Lev_Nubian,Middle Pal,,Levallois,3,5,2,2,,c,121.65,91.44,23.66,,,265.093,170.578,527.346,290,163.5,529,25.94595246,1.654
143,67,9,Core,Lev_other,Middle Pal,,Levallois,3,5,3,2,,pm,92.42,63.48,38.28,,,265.936,169.415,527.454,290,163.5,529,24.82848036,1.546
143,185,41,Tool,,,sidescraper,,4,5,2,2,,c,113.07,79.29,21.01,90.64,30.5,282.882,166.271,528.657,290,163.5,529,7.646045645,0.343
143,140,9,Core,Lev_other,Middle Pal,,Levallois,3,4,3,2,,c,81.14,90.28,27.92,,,272.764,168.296,527.988,290,163.5,529,17.91941562,1.012
143,148,23,Debitage,,Middle Pal,Lev point,Levallois,1,4,1,3,,c,89.45,40.22,6.61,34.56,6.6,274.438,167.102,528.055,290,163.5,529,16.00135222,0.945
143,59,9,Core,Lev_other,Middle Pal,,Levallois,2,5,1,3,,c,79.6,50.06,29.74,,,264.253,168.5,527.166,290,163.5,529,26.29204376,1.834
143,46,4,Core,bidirectional,Middle Pal,,Levallois,2,5,1,3,,c,100.62,85.19,30.73,,,265.163,170.248,527.339,290,163.5,529,25.79090913,1.661
143,169,21,Debitage,,,,blades_cores,2,3,1,3,,md,90.91,32.64,18.33,,,278.474,164.913,528.376,290,163.5,529,11.62904214,0.624
143,91,17,Core,Lev_other,Middle Pal,,Levallois,2,4,1,3,,c,108.9,67.56,28.53,,,266.373,167.664,527.529,290,163.5,529,24.03617827,1.471
143,102,16,Core,Lev_Nubian,Middle Pal,,Levallois,3,4,1,3,,c,95.24,75.17,20.86,,,267.774,169.833,527.675,290,163.5,529,23.14859801,1.325
143,118,21,Debitage,,,,blades_cores,3,5,1,3,,c,112.81,45.47,21.5,21.36,14.73,270.148,167.086,527.823,290,163.5,529,20.2075884,1.177
143,141,14,Core,Lev_Nubian,Middle Pal,,Levallois,4,4,1,3,,c,107.92,104.86,20.95,,,273.33,168.655,527.948,290,163.5,529,17.48055002,1.052
143,17,4,Core,bidirectional,Middle Pal,,Levallois,1,5,2,3,,c,68.11,36.67,39.99,,,262.948,170.497,527.031,290,163.5,529,28.01152752,1.969
143,126,16,Core,Lev_Nubian,Middle Pal,,Levallois,1,5,2,3,,c,97.88,62.65,32.06,,,271.826,168.051,527.954,290,163.5,529,18.76432767,1.046
143,36,16,Core,Lev_Nubian,Middle Pal,,Levallois,2,5,2,3,,c,77.61,69.4,36.42,,,264.482,170.393,527.225,290,163.5,529,26.49211955,1.775
143,33,41,Tool,,,sidescraper,,2,5,2,3,,c,87.83,43.41,11.07,,,264.058,170.068,527.203,290,163.5,529,26.82079784,1.797
143,103,25,Debitage,,Middle Pal,,Levallois,2,5,2,3,,c,97.03,50.42,27.77,15.8,9.17,268.104,169.805,527.691,290,163.5,529,22.82326274,1.309
143,134,27,Debitage,,,,,2,5,2,3,,c,122.31,45.97,32.6,,,272.665,166.559,527.954,290,163.5,529,17.63388278,1.046
143,104,15,Core,Lev_Nubian,Middle Pal,,Levallois,2,5,2,3,,c,94.95,79.61,26.08,,,268.832,168.764,527.747,290,163.5,529,21.84865966,1.253
143,168,1,Core,uni_flake,,,flakes_cores,2,4,2,3,,c,35.47,40.47,129.08,,,277.922,165.004,528.356,290,163.5,529,12.18830735,0.644
143,153,16,Core,Lev_Nubian,Middle Pal,,Levallois,2,5,2,3,,c,96.85,75.47,28.86,,,276.112,166.263,528.19,290,163.5,529,14.1833287,0.81
143,58,15,Core,Lev_Nubian,Middle Pal,,Levallois,2,5,2,3,,c,103.42,70.59,24.77,,,264.752,168.192,527.242,290,163.5,529,25.74037552,1.758
143,92,2,Core,uni_blade,,,blades_cores,2,4,2,3,,c,86.44,48.07,41.66,,,267.052,168.198,527.684,290,163.5,529,23.46089862,1.316
143,158,23,Debitage,,Middle Pal,Lev point,Levallois,2,4,2,3,,c,105.22,40.49,12.68,35.71,5.9,276.704,165.354,528.238,290,163.5,529,13.44624766,0.762
143,188,25,Debitage,,Middle Pal,,Levallois,3,5,2,3,,c,83.93,44.93,18.7,23.55,18.38,282.437,164.332,528.609,290,163.5,529,7.618666156,0.391
143,155,9,Core,Lev_other,Middle Pal,,Levallois,3,4,2,3,,c,116.64,60.39,32.15,,,276.256,167.127,528.215,290,163.5,529,14.23618242,0.785
143,112,20,Debitage,,,,flakes_cores,3,5,2,3,,c,87.97,66.17,15.64,,,269.026,167.356,527.737,290,163.5,529,21.36287857,1.263
143,177,9,Core,Lev_other,Middle Pal,,Levallois,3,5,2,3,,c,104.32,67.66,29.27,,,279.763,166.16,528.454,290,163.5,529,10.59102851,0.546
143,44,16,Core,Lev_Nubian,Middle Pal,,Levallois,3,5,2,3,,c,97.77,74.37,37.79,,,265.106,170.84,527.35,290,163.5,529,26.00594809,1.65
143,95,16,Core,Lev_Nubian,Middle Pal,,Levallois,3,5,2,3,,c,102.03,49.65,49.27,,,266.591,167.785,527.606,290,163.5,529,23.83874456,1.394
143,75,14,Core,Lev_Nubian,Middle Pal,,Levallois,3,5,2,3,,c,102.66,58.32,37.9,,,266.08,167.976,527.449,290,163.5,529,24.38455612,1.551
143,34,16,Core,Lev_Nubian,Middle Pal,,Levallois,3,5,2,3,,c,110.82,51.95,33.71,,,264.43,170.465,527.218,290,163.5,529,26.56146926,1.782
143,171,25,Debitage,,Middle Pal,,Levallois,3,4,2,3,,md,135.67,62.06,24.93,,,279.005,164.939,528.394,290,163.5,529,11.10531323,0.606
143,130,2,Core,uni_blade,,,blades_cores,3,5,2,3,,c,95.66,63.85,52.13,,,271.524,166.779,527.884,290,163.5,529,18.79786884,1.116
143,108,15,Core,Lev_Nubian,Middle Pal,,Levallois,3,5,2,3,,c,116.33,79.75,29.08,,,270.268,169.112,527.849,290,163.5,529,20.54680435,1.151
143,154,25,Debitage,,Middle Pal,,Levallois,3,5,2,3,,c,148.2,39.75,16.5,38.35,18.11,276.058,166.588,528.192,290,163.5,529,14.30272603,0.808
143,156,2,Core,uni_blade,,,blades_cores,3,5,2,3,,c,65.24,99.8,28.24,,,277.13,167.945,528.214,290,163.5,529,13.63864806,0.786
143,164,16,Core,Lev_Nubian,Middle Pal,,Levallois,3,5,2,3,,c,120.76,85.05,25.53,,,279.299,167.53,528.396,290,163.5,529,11.45063828,0.604
143,146,15,Core,Lev_Nubian,Middle Pal,,Levallois,4,5,2,3,,c,91.93,57.28,30.63,,,273.944,167.04,528.022,290,163.5,529,16.47067758,0.978
143,105,20,Debitage,,,,flakes_cores,4,5,2,3,,c,122.32,96.98,12.05,30.8,8.89,269.719,169.185,527.83,290,163.5,529,21.09519106,1.17
143,111,27,Debitage,,,,,4,5,2,3,,c,94.74,39.54,14.33,,,268.752,167.974,527.733,290,163.5,529,21.75084985,1.267
143,143,16,Core,Lev_Nubian,Middle Pal,,Levallois,4,5,2,3,,c,98.78,76.61,20.92,,,274.584,168.463,528.093,290,163.5,529,16.22057564,0.907
143,174,17,Core,Lev_other,Middle Pal,,Levallois,5,4,2,3,,c,103.42,66.08,34.49,,,279.405,167.1,528.394,290,163.5,529,11.20630452,0.606
143,99,2,Core,uni_blade,,,blades_cores,4,5,2,3,,c,106.95,46.99,71.93,,,267.607,167.965,527.683,290,163.5,529,22.8717547,1.317
143,125,16,Core,Lev_Nubian,Middle Pal,,Levallois,2,4,3,3,,c,84.97,57.43,16.46,,,271.995,168.998,527.918,290,163.5,529,18.85679594,1.082
143,162,14,Core,Lev_Nubian,Middle Pal,,Levallois,2,5,3,3,,c,109.98,83.31,30.89,,,278.494,167.647,528.314,290,163.5,529,12.24974453,0.686
143,47,9,Core,Lev_other,Middle Pal,,Levallois,3,5,3,3,,c,74.64,75.91,29.12,,,265.218,170.166,527.342,290,163.5,529,25.71637696,1.658
143,86,14,Core,Lev_Nubian,Middle Pal,,Levallois,3,4,3,3,,c,78.15,57.27,29.23,,,265.817,170.806,527.442,290,163.5,529,25.31052131,1.558
143,4,14,Core,Lev_Nubian,Middle Pal,,Levallois,3,4,3,3,,c,81.15,63.89,26.43,,,262.25,169.194,526.996,290,163.5,529,28.39894632,2.004
143,163,54,Tool,,Middle Pal,sidescraper,Levallois,3,5,3,3,,md,96.84,51.07,17.09,,,279.166,167.514,528.389,290,163.5,529,11.56983461,0.611
143,170,14,Core,Lev_Nubian,Middle Pal,,Levallois,3,5,3,3,,c,86.84,53.96,25.28,,,278.811,164.928,528.394,290,163.5,529,11.29602324,0.606
143,132,14,Core,Lev_Nubian,Middle Pal,,Levallois,4,5,3,3,,c,90.62,72.73,20.63,,,271.001,167.512,527.852,290,163.5,529,19.45189063,1.148
143,61,21,Debitage,,,,blades_cores,4,5,3,3,,c,152.22,62.88,30.34,20,9.66,264.95,169.012,527.264,290,163.5,529,25.70794313,1.736
143,66,25,Debitage,,Middle Pal,,Levallois,4,5,3,3,,c,118.41,48.28,11.94,34.42,8.99,265.684,169.504,527.417,290,163.5,529,25.09624994,1.583
143,30,24,Debitage,,Middle Pal,,Levallois,4,4,3,3,,c,131.8,51.4,20.02,11.41,7.58,264.194,170.468,527.179,290,163.5,529,26.79213879,1.821
143,26,2,Core,uni_blade,,,blades_cores,4,5,3,3,,c,87.27,85.51,27.56,,,264.08,170.142,527.183,290,163.5,529,26.81909866,1.817
143,43,2,Core,uni_blade,,,blades_cores,4,5,3,3,,c,104.49,44.15,60.99,,,264.885,170.913,527.3,290,163.5,529,26.2412994,1.7
143,14,14,Core,Lev_Nubian,Middle Pal,,Levallois,5,5,3,3,,c,63.89,53.96,34.55,,,262.642,170.44,527.022,290,163.5,529,28.29374927,1.978
143,10,17,Core,Lev_other,Middle Pal,,Levallois,5,5,3,3,,c,109.47,69.78,40.59,,,263.459,169.481,527.094,290,163.5,529,27.27324473,1.906
143,83,27,Debitage,,,,,5,5,3,3,,c,133.07,48.4,18.67,25.25,24.62,266.667,169.659,527.592,290,163.5,529,24.17322142,1.408
143,89,20,Debitage,,,,flakes_cores,5,5,3,3,,c,141.51,80.37,25.75,23.6,14.32,266.936,168.912,527.659,290,163.5,529,23.72838218,1.341
143,120,6,Core,multi_plat,,,flakes_cores,5,5,3,3,,c,76.39,60.8,51.77,,,271.129,168.371,527.871,290,163.5,529,19.52219053,1.129
143,123,1,Core,uni_flake,,,flakes_cores,5,5,3,3,,c,109.53,55.55,72.66,,,271.738,168.943,527.913,290,163.5,529,19.08686622,1.087
143,212,6,Core,multi_plat,,,flakes_cores,5,5,3,3,,c,68.71,43.56,55.76,,,287.681,163.902,528.757,290,163.5,529,2.366096786,0.243
143,48,14,Core,Lev_Nubian,Middle Pal,,Levallois,5,5,3,3,,c,110.72,75.68,27.59,,,264.924,169.945,527.291,290,163.5,529,25.94734056,1.709
143,175,16,Core,Lev_Nubian,Middle Pal,,Levallois,6,6,3,3,,c,77.38,79.71,30.12,,,280.049,167.085,528.466,290,163.5,529,10.59055154,0.534
143,41,21,Debitage,,,,blades_cores,6,6,3,3,,c,184.85,34.94,48.13,,,265.029,170.879,527.358,290,163.5,529,26.09016378,1.642
143,52,27,Debitage,,,,,6,6,3,3,,c,128.01,59.59,50.65,,,264.381,169.794,527.19,290,163.5,529,26.44283829,1.81
143,60,27,Debitage,,,,,6,6,3,3,,c,139.95,47.48,22.86,18.98,16.59,265.194,168.748,527.261,290,163.5,529,25.41462691,1.739
143,180,9,Core,Lev_other,Middle Pal,,Levallois,6,6,3,3,,c,95.84,71.43,36.44,,,281.493,164.263,528.552,290,163.5,529,8.552889687,0.448
143,173,6,Core,multi_plat,,,flakes_cores,6,6,3,3,,c,114.93,63.6,49.27,,,279.277,166.14,528.416,290,163.5,529,11.05863396,0.584
143,136,24,Debitage,,Middle Pal,,Levallois,1,4,1,4,,c,58.7,43.88,7.92,36.72,6.63,272.91,166.644,527.988,290,163.5,529,17.40623394,1.012
143,178,16,Core,Lev_Nubian,Middle Pal,,Levallois,2,4,2,4,,c,76.59,50.13,30.02,,,280.453,165.846,528.52,290,163.5,529,9.84272955,0.48
143,117,20,Debitage,,,,flakes_cores,3,5,1,4,,c,115.45,56.13,20.34,,,270.297,167.587,527.83,290,163.5,529,20.15640538,1.17
143,138,27,Debitage,,,,,3,5,1,4,,c,97.89,40.67,18.71,10.62,5.13,273.127,166.804,528,290,163.5,529,17.22250112,1
143,56,25,Debitage,,Middle Pal,,Levallois,2,5,2,4,,c,105.15,49.08,14.2,,,264.322,168.627,527.162,290,163.5,529,26.24926774,1.838
143,157,16,Core,Lev_Nubian,Middle Pal,,Levallois,2,5,2,4,,c,116.37,73.63,43.67,,,276.327,166.2,528.188,290,163.5,529,13.96066879,0.812
143,142,15,Core,Lev_Nubian,Middle Pal,,Levallois,3,4,2,4,,c,88.2,54.81,22.24,,,274.117,168.842,528.014,290,163.5,529,16.78626966,0.986
143,167,27,Debitage,,,,,3,5,2,4,,c,172.85,63.99,34.41,51.18,15.56,278.565,166.305,528.441,290,163.5,529,11.78726987,0.559
143,145,16,Core,Lev_Nubian,Middle Pal,,Levallois,3,5,2,4,,c,92.89,68.28,31.58,,,273.694,167.373,528.008,290,163.5,529,16.78897939,0.992
143,114,25,Debitage,,Middle Pal,,Levallois,3,5,2,4,,c,128.92,40.04,19.29,,,270.582,169.368,527.85,290,163.5,529,20.31784063,1.15
143,93,14,Core,Lev_Nubian,Middle Pal,,Levallois,3,4,2,4,,c,111.25,52.23,21.96,43.66,31.53,266.513,167.861,527.598,290,163.5,529,23.92954438,1.402
143,144,25,Debitage,,Middle Pal,,Levallois,4,5,2,4,,c,53.32,114.72,22.42,58,23.05,274.446,167.547,528.068,290,163.5,529,16.09887415,0.932
143,20,25,Debitage,,Middle Pal,,Levallois,4,5,2,4,,c,88.33,53.19,21.49,34.41,20.06,263.696,170.624,527.134,290,163.5,529,27.31544889,1.866
143,51,20,Debitage,,,,flakes_cores,4,5,2,4,,md,135.43,36.61,27.79,,,264.148,169.698,527.168,290,163.5,529,26.64765153,1.832
143,159,59,Tool,,Middle Pal,"Lev point, retouched",Levallois,4,4,2,4,,c,116.69,71.04,30.71,,,277.539,166.586,528.326,290,163.5,529,12.85512322,0.674
143,135,27,Debitage,,,,,4,5,2,4,,c,156.48,47.62,20.88,14.61,12.88,272.735,166.745,527.977,290,163.5,529,17.59706734,1.023
143,172,24,Debitage,,Middle Pal,,Levallois,4,4,2,4,,c,115.22,54.86,16.21,27.92,10.6,279.019,165.258,528.428,290,163.5,529,11.13553362,0.572
143,161,21,Debitage,,,,blades_cores,4,4,2,4,,c,157.86,49.86,27.94,45.22,34.33,278.011,167.376,528.309,290,163.5,529,12.6189135,0.691
143,74,23,Debitage,,Middle Pal,Lev point,Levallois,4,5,2,4,,c,131.11,52.39,17.51,21.98,11.19,265.984,168.066,527.46,290,163.5,529,24.49465681,1.54
143,139,25,Debitage,,Middle Pal,,Levallois,5,5,2,4,,md,101.55,44.34,24.55,,,272.796,167.603,527.958,290,163.5,529,17.71716651,1.042
143,16,1,Core,uni_flake,,,flakes_cores,5,5,2,4,,c,56.05,44.59,45.72,,,262.855,170.278,527.039,290,163.5,529,28.04706455,1.961
143,124,20,Debitage,,,,flakes_cores,5,4,2,4,,pm,83.62,65.98,21.56,52.53,12.51,271.842,169.026,527.909,290,163.5,529,19.01157334,1.091
143,149,15,Core,Lev_Nubian,Middle Pal,,Levallois,2,5,3,4,,c,115.99,84.07,32.81,,,274.72,166.718,528.093,290,163.5,529,15.64150162,0.907
143,128,27,Debitage,,,,,2,5,3,4,,pm,130.23,38.38,24.26,29.38,20.79,271.008,166.761,527.862,290,163.5,529,19.30350302,1.138
143,152,16,Core,Lev_Nubian,Middle Pal,,Levallois,3,5,3,4,,c,97.13,85.37,30.2,,,275.765,165.92,528.166,290,163.5,529,14.46330464,0.834
143,23,27,Debitage,,,,,3,5,3,4,,c,110.71,37.07,21.91,21.1,15.04,263.776,170.266,527.147,290,163.5,529,27.14609624,1.853
143,184,46,Tool,,,endscraper,,3,5,3,4,,c,76.51,60.66,16.27,50.35,14.52,282.493,166.83,528.613,290,163.5,529,8.22153988,0.387
143,160,54,Tool,,Middle Pal,sidescraper,Levallois,4,5,3,4,,c,115.05,57.7,19.07,33.93,18.98,277.621,167.158,528.309,290,163.5,529,12.92664249,0.691
143,15,27,Debitage,,,,,4,5,3,4,,c,94.53,33.95,16.13,,,262.572,170.457,526.988,290,163.5,529,28.36799565,2.012
143,88,21,Debitage,,,,blades_cores,4,5,3,4,,c,116.72,53.9,11.13,24.64,12.05,267.047,169.984,527.602,290,163.5,529,23.89219264,1.398
143,113,27,Debitage,,,,,4,5,3,4,,md,140.6,52.48,34.32,,,270.229,168.96,527.835,290,163.5,529,20.54412972,1.165
143,122,27,Debitage,,,,,4,5,3,4,,md,150.19,42.98,24.36,,,271.498,168.529,527.911,290,163.5,529,19.20418616,1.089
143,133,27,Debitage,,,,,4,5,3,4,,c,126.49,38.13,24.02,16.83,16.91,272.416,167.913,527.979,290,163.5,529,18.15803034,1.021
143,147,25,Debitage,,Middle Pal,,Levallois,4,5,3,4,,c,97.86,54.62,18.81,42.08,17.44,273.701,166.95,528.001,290,163.5,529,16.69005398,0.999
143,49,24,Debitage,,Middle Pal,,Levallois,4,5,3,4,,md,129.98,63.44,21.2,,,265.026,169.991,527.3,290,163.5,529,25.85969368,1.7
143,179,14,Core,Lev_Nubian,Middle Pal,,Levallois,5,5,3,4,,c,94.76,57.13,56.13,,,280.864,165.202,528.53,290,163.5,529,9.305063138,0.47
143,12,21,Debitage,,,,blades_cores,5,5,3,4,,md,106,64.61,25.15,,,262.65,169.815,527.004,290,163.5,529,28.14046448,1.996
143,28,27,Debitage,,,,,5,5,3,4,,c,132.37,53.16,32.63,,,264.162,170.478,527.193,290,163.5,529,26.82461513,1.807
143,32,1,Core,uni_flake,,,flakes_cores,5,5,3,4,,c,108,26.51,92.57,,,264.329,170.475,527.206,290,163.5,529,26.66213236,1.794
143,63,27,Debitage,,,,,5,5,3,4,,c,157.81,50.44,21.82,20.59,16.92,265.412,169.676,527.373,290,163.5,529,25.40393373,1.627
143,70,27,Debitage,,,,,5,5,3,4,,c,130.24,46.13,17.28,29.42,11.03,266.218,168.862,527.562,290,163.5,529,24.42135156,1.438
143,84,27,Debitage,,,,,5,5,3,4,,c,150.87,32.25,27.54,21.35,14.16,266.549,170.526,527.534,290,163.5,529,24.52474736,1.466
143,85,27,Debitage,,,,,5,5,3,4,,md,129.33,40.01,24.23,,,266.131,170.323,527.498,290,163.5,529,24.87043413,1.502
143,90,21,Debitage,,,,blades_cores,5,5,3,4,,c,119.96,47.73,39.32,22.48,13.35,266.319,168.4,527.578,290,163.5,529,24.22440598,1.422
143,97,27,Debitage,,,,,5,5,3,4,,md,97.9,55.52,39.96,,,267.44,168.661,527.667,290,163.5,529,23.18116498,1.333
143,131,21,Debitage,,,,blades_cores,5,5,3,4,,c,96.55,34.47,23.02,26.73,11.32,271.62,167.446,527.921,290,163.5,529,18.82975191,1.079
143,218,15,Core,Lev_Nubian,Middle Pal,,Levallois,5,5,3,4,,c,101.61,55.17,32.26,,,288.398,164.862,528.812,290,163.5,529,2.111111556,0.188
143,21,14,Core,Lev_Nubian,Middle Pal,,Levallois,5,5,3,4,,c,101.91,63.77,34.52,,,263.847,170.69,527.14,290,163.5,529,27.18703936,1.86
143,24,4,Core,bidirectional,Middle Pal,,Levallois,5,5,3,4,,c,117.69,55.68,37.21,,,263.303,171.185,527.073,290,163.5,529,27.84784306,1.927
143,69,2,Core,uni_blade,,,blades_cores,5,5,3,4,,c,78.8,97.01,33.16,,,265.816,168.624,527.408,290,163.5,529,24.77207492,1.592
143,127,22,Debitage,,Middle Pal,,Levallois,4,5,2,5,,md,101.02,37.55,18.64,,,270.292,166.908,527.83,290,163.5,529,20.03468562,1.17
143,38,27,Debitage,,,,,6,6,3,4,,c,164.06,31.83,36.83,19.34,19.53,264.588,171.023,527.232,290,163.5,529,26.56108238,1.768
143,42,27,Debitage,,,,,6,6,3,4,,c,142.73,43.6,27.22,25.19,11.2,265.06,170.941,527.339,290,163.5,529,26.07932135,1.661
143,50,27,Debitage,,,,,6,6,3,4,,c,136.27,36.96,36.63,26.97,17.01,264.217,169.797,527.193,290,163.5,529,26.60226582,1.807
143,55,27,Debitage,,,,,6,6,3,4,,md,120.63,63.89,25.53,,,263.977,168.467,527.139,290,163.5,529,26.55806731,1.861
143,57,21,Debitage,,,,blades_cores,6,6,3,4,,c,115.23,36.34,32.89,,,264.691,168.618,527.227,290,163.5,529,25.88209679,1.773
143,62,27,Debitage,,,,,6,6,3,4,,c,135.43,50.47,27.42,30.61,21.25,265.31,169.512,527.372,290,163.5,529,25.46351563,1.628
143,68,27,Debitage,,,,,6,6,3,4,,c,169.14,38.22,25.41,,,265.804,168.865,527.426,290,163.5,529,24.83358848,1.574
143,71,21,Debitage,,,,blades_cores,6,6,3,4,,c,195.38,43.59,28.21,27.9,14.24,266.159,169.232,527.555,290,163.5,529,24.56292185,1.445
143,78,21,Debitage,,,,blades_cores,6,6,3,4,,pm,86.75,50.13,29.99,32,21.11,266.034,168.631,527.46,290,163.5,529,24.55744117,1.54
143,80,27,Debitage,,,,,6,6,3,4,,md,148.97,43.73,22,,,266.074,169.585,527.469,290,163.5,529,24.73508969,1.531
